File    - I:\INLS\PLATFORMS\CF\LITTLECREEK-26FEB2016 RUN 1\PITCH\995.PLT                                                                      
Analysis- Motion analysis time history -                                                                                                      
Section - Structure number 2                                                                                                                  
Variable- Fender line # 1 (1-6)                                                                                                               
Freedom - - total force                                                                                                                       
Time(seconds)                          ,Newtons                                 
       549.1600                        ,       0.000000    
       549.2001                        ,       0.000000    
       549.2401                        ,       0.000000    
       549.2800                        ,       188744.3    
       549.3201                        ,       250531.8    
       549.3600                        ,       235042.8    
       549.4001                        ,       125799.3    
       549.4401                        ,       18171.07    
       549.4800                        ,       0.000000    
       549.5201                        ,       0.000000    
       549.5601                        ,       0.000000    
       549.6000                        ,       35950.42    
       549.6401                        ,       41050.81    
       549.6801                        ,       144909.6    
       549.7200                        ,       207571.7    
       549.7601                        ,       245090.7    
       549.8000                        ,       231826.7    
       549.8401                        ,       138483.8    
       549.8801                        ,       112178.5    
       549.9200                        ,       78832.97    
       549.9601                        ,       305944.4    
       550.0001                        ,       412113.0    
       550.0400                        ,       484754.6    
       550.0801                        ,       518384.0    
       550.1201                        ,       529138.4    
       550.1600                        ,       516676.5    
       550.2001                        ,       502208.9    
       550.2401                        ,       465013.1    
       550.2800                        ,       411134.6    
       550.3201                        ,       346827.3    
       550.3600                        ,       403315.3    
       550.4001                        ,       463672.6    
       550.4401                        ,       530928.4    
       550.4800                        ,       535309.2    
       550.5201                        ,       517690.2    
       550.5601                        ,       513211.4    
       550.6000                        ,       550166.3    
       550.6401                        ,       579952.6    
       550.6801                        ,       585103.7    
       550.7200                        ,       594912.4    
       550.7601                        ,       582091.8    
       550.8000                        ,       583417.0    
       550.8401                        ,       584984.8    
       550.8801                        ,       604283.4    
       550.9200                        ,       612220.0    
       550.9601                        ,       618210.6    
       551.0001                        ,       612184.6    
       551.0400                        ,       598893.4    
       551.0801                        ,       586385.1    
       551.1201                        ,       574582.8    
       551.1600                        ,       568698.1    
       551.2001                        ,       562236.8    
       551.2401                        ,       549509.9    
       551.2800                        ,       524203.2    
       551.3201                        ,       500094.7    
       551.3600                        ,       477051.5    
       551.4001                        ,       458828.9    
       551.4401                        ,       440236.4    
       551.4800                        ,       421499.8    
       551.5201                        ,       400114.8    
       551.5601                        ,       337004.4    
       551.6000                        ,       276647.6    
       551.6401                        ,       213404.1    
       551.6801                        ,       182615.4    
       551.7200                        ,       130258.9    
       551.7601                        ,       59504.71    
       551.8000                        ,       10771.04    
       551.8401                        ,       0.000000    
       551.8801                        ,       39127.56    
       551.9200                        ,       110699.6    
       551.9601                        ,       147533.9    
       552.0001                        ,       160863.3    
       552.0400                        ,       173985.0    
       552.0801                        ,       224638.7    
       552.1201                        ,       218691.3    
       552.1600                        ,       177341.7    
       552.2001                        ,       113916.2    
       552.2401                        ,       136777.4    
       552.2800                        ,       174763.7    
       552.3201                        ,       209111.2    
       552.3600                        ,       222932.2    
       552.4001                        ,       240531.7    
       552.4401                        ,       256509.6    
       552.4800                        ,       285468.2    
       552.5201                        ,       250143.3    
       552.5601                        ,       265016.0    
       552.6000                        ,       218384.0    
       552.6401                        ,       178004.6    
       552.6801                        ,       172943.2    
       552.7200                        ,       314258.1    
       552.7601                        ,       373605.4    
       552.8000                        ,       416581.2    
       552.8401                        ,       422391.7    
       552.8801                        ,       414045.5    
       552.9200                        ,       419532.6    
       552.9601                        ,       412616.9    
       553.0001                        ,       405606.1    
       553.0400                        ,       420033.4    
       553.0801                        ,       440580.3    
       553.1201                        ,       481953.3    
       553.1600                        ,       516564.3    
       553.2001                        ,       539142.8    
       553.2401                        ,       543697.1    
       553.2800                        ,       536963.6    
       553.3201                        ,       531159.4    
       553.3600                        ,       543860.4    
       553.4001                        ,       555845.9    
       553.4401                        ,       572276.4    
       553.4800                        ,       565717.7    
       553.5201                        ,       558744.5    
       553.5601                        ,       546652.3    
       553.6000                        ,       540869.6    
       553.6401                        ,       539774.0    
       553.6801                        ,       527730.0    
       553.7200                        ,       515871.6    
       553.7601                        ,       486142.3    
       553.8000                        ,       463414.7    
       553.8401                        ,       433660.5    
       553.8801                        ,       421124.9    
       553.9200                        ,       393753.8    
       553.9601                        ,       368451.4    
       554.0001                        ,       322011.1    
       554.0400                        ,       287994.4    
       554.0801                        ,       233821.3    
       554.1201                        ,       201755.4    
       554.1600                        ,       163108.8    
       554.2001                        ,       99626.87    
       554.2401                        ,       77888.05    
       554.2800                        ,       55524.96    
       554.3201                        ,       82674.75    
       554.3600                        ,       84445.82    
       554.4001                        ,       132903.2    
       554.4401                        ,       154791.2    
       554.4800                        ,       170129.3    
       554.5201                        ,       217538.7    
       554.5601                        ,       178631.9    
       554.6000                        ,       156631.2    
       554.6401                        ,       134987.0    
       554.6801                        ,       112449.0    
       554.7200                        ,       59990.20    
       554.7601                        ,       28724.01    
       554.8000                        ,       21353.09    
       554.8401                        ,       107123.0    
       554.8801                        ,       180624.9    
       554.9200                        ,       211157.0    
       554.9601                        ,       265554.9    
       555.0001                        ,       300498.4    
       555.0400                        ,       348550.2    
       555.0801                        ,       362402.1    
       555.1201                        ,       361180.0    
       555.1600                        ,       369166.3    
       555.2001                        ,       370412.4    
       555.2401                        ,       379505.3    
       555.2800                        ,       370661.0    
       555.3201                        ,       354333.3    
       555.3600                        ,       337819.3    
       555.4001                        ,       302582.4    
       555.4401                        ,       256246.4    
       555.4800                        ,       140316.3    
       555.5201                        ,       98902.23    
       555.5601                        ,       186087.0    
       555.6000                        ,       279651.5    
       555.6401                        ,       335344.6    
       555.6801                        ,       370916.4    
       555.7200                        ,       393341.3    
       555.7601                        ,       397596.0    
       555.8000                        ,       378201.9    
       555.8401                        ,       324044.1    
       555.8801                        ,       291550.2    
       555.9200                        ,       265663.2    
       555.9601                        ,       282145.7    
       556.0001                        ,       336726.9    
       556.0400                        ,       379864.1    
       556.0801                        ,       387703.2    
       556.1201                        ,       424492.0    
       556.1600                        ,       448801.9    
       556.2001                        ,       460023.4    
       556.2401                        ,       478357.7    
       556.2800                        ,       506998.0    
       556.3201                        ,       529520.8    
       556.3600                        ,       536029.5    
       556.4001                        ,       571954.7    
       556.4401                        ,       583646.8    
       556.4800                        ,       595964.4    
       556.5201                        ,       613391.4    
       556.5601                        ,       618848.2    
       556.6000                        ,       631559.9    
       556.6401                        ,       655924.8    
       556.6801                        ,       661948.9    
       556.7200                        ,       661624.3    
       556.7601                        ,       661220.4    
       556.8000                        ,       673352.4    
       556.8401                        ,       667298.3    
       556.8801                        ,       667266.6    
       556.9200                        ,       660699.7    
       556.9601                        ,       647863.8    
       557.0001                        ,       635079.9    
       557.0400                        ,       628808.8    
       557.0801                        ,       610939.6    
       557.1201                        ,       586645.6    
       557.1600                        ,       568459.6    
       557.2001                        ,       544407.3    
       557.2401                        ,       514527.5    
       557.2800                        ,       485384.1    
       557.3201                        ,       443919.2    
       557.3600                        ,       418121.7    
       557.4001                        ,       388969.7    
       557.4401                        ,       364249.5    
       557.4800                        ,       313499.8    
       557.5201                        ,       209696.5    
       557.5601                        ,       85390.96    
       557.6000                        ,       0.000000    
       557.6401                        ,       0.000000    
       557.6801                        ,       0.000000    
       557.7200                        ,       0.000000    
       557.7601                        ,       0.000000    
       557.8000                        ,       76417.76    
       557.8401                        ,       120916.3    
       557.8801                        ,       253877.8    
       557.9200                        ,       248942.5    
       557.9601                        ,       241754.7    
       558.0001                        ,       214160.8    
       558.0400                        ,       123870.2    
       558.0801                        ,       0.000000    
       558.1201                        ,       0.000000    
       558.1600                        ,       0.000000    
       558.2001                        ,       103094.2    
       558.2401                        ,       133649.0    
       558.2800                        ,       116850.4    
       558.3201                        ,       0.000000    
       558.3600                        ,       0.000000    
       558.4001                        ,       0.000000    
       558.4401                        ,       0.000000    
       558.4800                        ,       0.000000    
       558.5201                        ,       0.000000    
       558.5601                        ,       0.000000    
       558.6000                        ,       0.000000    
       558.6401                        ,       0.000000    
       558.6801                        ,       0.000000    
       558.7200                        ,       0.000000    
       558.7601                        ,       132064.3    
       558.8000                        ,       204364.5    
       558.8401                        ,       220622.6    
       558.8801                        ,       186822.6    
       558.9200                        ,       0.000000    
       558.9601                        ,       0.000000    
       559.0001                        ,       0.000000    
       559.0400                        ,       0.000000    
       559.0801                        ,       182053.4    
       559.1201                        ,       271569.2    
       559.1600                        ,       277227.9    
       559.2001                        ,       230579.0    
       559.2401                        ,       226255.3    
       559.2800                        ,       188057.5    
       559.3201                        ,       78626.30    
       559.3600                        ,       0.000000    
       559.4001                        ,       0.000000    
       559.4401                        ,       0.000000    
       559.4800                        ,       355154.7    
       559.5201                        ,       452525.8    
       559.5601                        ,       504753.7    
       559.6000                        ,       544691.3    
       559.6401                        ,       555230.9    
       559.6801                        ,       546944.4    
       559.7200                        ,       515508.6    
       559.7601                        ,       456437.4    
       559.8000                        ,       376059.1    
       559.8401                        ,       214731.4    
       559.8801                        ,       0.000000    
       559.9200                        ,       33681.42    
       559.9601                        ,       366741.8    
       560.0001                        ,       466698.7    
       560.0400                        ,       486878.6    
       560.0801                        ,       476289.5    
       560.1201                        ,       473685.3    
       560.1600                        ,       511407.7    
       560.2001                        ,       549211.5    
       560.2401                        ,       614154.5    
       560.2800                        ,       674038.4    
       560.3201                        ,       702769.5    
       560.3600                        ,       721600.8    
       560.4001                        ,       721053.1    
       560.4401                        ,       684105.7    
       560.4800                        ,       666742.1    
       560.5201                        ,       673879.2    
       560.5601                        ,       693551.1    
       560.6000                        ,       725212.9    
       560.6401                        ,       763693.5    
       560.6801                        ,       763366.4    
       560.7200                        ,       741099.8    
       560.7601                        ,       702250.1    
       560.8000                        ,       659752.7    
       560.8401                        ,       642106.2    
       560.8801                        ,       629324.6    
       560.9200                        ,       630721.8    
       560.9601                        ,       624118.2    
       561.0001                        ,       598358.1    
       561.0400                        ,       565200.1    
       561.0801                        ,       489018.2    
       561.1201                        ,       450340.5    
       561.1600                        ,       430336.9    
       561.2001                        ,       407819.4    
       561.2401                        ,       336218.2    
       561.2800                        ,       241461.4    
       561.3201                        ,       85315.84    
       561.3600                        ,       19542.92    
       561.4001                        ,       0.000000    
       561.4401                        ,       28231.88    
       561.4800                        ,       77167.34    
       561.5201                        ,       87596.90    
       561.5601                        ,       74627.20    
       561.6000                        ,       63282.38    
       561.6401                        ,       130155.1    
       561.6801                        ,       200539.1    
       561.7200                        ,       239715.4    
       561.7601                        ,       244102.0    
       561.8000                        ,       184423.1    
       561.8401                        ,       94095.36    
       561.8801                        ,       67573.82    
       561.9200                        ,       152197.7    
       561.9601                        ,       188086.9    
       562.0001                        ,       203262.2    
       562.0400                        ,       166352.9    
       562.0801                        ,       86638.16    
       562.1201                        ,       74196.22    
       562.1600                        ,       217197.9    
       562.2001                        ,       200602.1    
       562.2401                        ,       149629.9    
       562.2800                        ,       118908.2    
       562.3201                        ,       109610.0    
       562.3600                        ,       96444.90    
       562.4001                        ,       61701.35    
       562.4401                        ,       29592.93    
       562.4800                        ,       74547.38    
       562.5201                        ,       113937.6    
       562.5601                        ,       133735.8    
       562.6000                        ,       383590.4    
       562.6401                        ,       484880.7    
       562.6801                        ,       536665.8    
       562.7200                        ,       583385.7    
       562.7601                        ,       595355.7    
       562.8000                        ,       583193.7    
       562.8401                        ,       565295.0    
       562.8801                        ,       552337.8    
       562.9200                        ,       526373.7    
       562.9601                        ,       479679.6    
       563.0001                        ,       491831.9    
       563.0400                        ,       481223.5    
       563.0801                        ,       487080.7    
       563.1201                        ,       493428.6    
       563.1600                        ,       516239.5    
       563.2001                        ,       526416.6    
       563.2401                        ,       519469.8    
       563.2800                        ,       513375.6    
       563.3201                        ,       501836.4    
       563.3600                        ,       502331.9    
       563.4001                        ,       508057.1    
       563.4401                        ,       501727.4    
       563.4800                        ,       478356.4    
       563.5201                        ,       466885.5    
       563.5601                        ,       448868.0    
       563.6000                        ,       430234.5    
       563.6401                        ,       403670.6    
       563.6801                        ,       388050.8    
       563.7200                        ,       363666.6    
       563.7601                        ,       345255.3    
       563.8000                        ,       313358.8    
       563.8401                        ,       264356.3    
       563.8801                        ,       212056.6    
       563.9200                        ,       147442.4    
       563.9601                        ,       104682.1    
       564.0001                        ,       35424.25    
       564.0400                        ,       0.000000    
       564.0801                        ,       0.000000    
       564.1201                        ,       0.000000    
       564.1600                        ,       21563.30    
       564.2001                        ,       141699.3    
       564.2401                        ,       155684.7    
       564.2800                        ,       168914.7    
       564.3201                        ,       184339.4    
       564.3600                        ,       194602.6    
       564.4001                        ,       151231.0    
       564.4401                        ,       78498.27    
       564.4800                        ,       83327.56    
       564.5201                        ,       124751.2    
       564.5601                        ,       177724.3    
       564.6000                        ,       246137.0    
       564.6401                        ,       256733.1    
       564.6801                        ,       281629.3    
       564.7201                        ,       311960.7    
       564.7601                        ,       348011.9    
       564.8000                        ,       346918.7    
       564.8401                        ,       346085.6    
       564.8801                        ,       335646.2    
       564.9200                        ,       345471.3    
       564.9601                        ,       323874.6    
       565.0001                        ,       301411.8    
       565.0400                        ,       230543.7    
       565.0801                        ,       177736.8    
       565.1201                        ,       103691.5    
       565.1600                        ,       53652.77    
       565.2001                        ,       0.000000    
       565.2401                        ,       0.000000    
       565.2800                        ,       35490.09    
       565.3201                        ,       86015.31    
       565.3600                        ,       132498.0    
       565.4001                        ,       130391.3    
       565.4401                        ,       122694.5    
       565.4800                        ,       122047.4    
       565.5201                        ,       214475.2    
       565.5601                        ,       322928.1    
       565.6000                        ,       377885.4    
       565.6401                        ,       413080.3    
       565.6801                        ,       437497.7    
       565.7201                        ,       435601.6    
       565.7601                        ,       421214.2    
       565.8000                        ,       394955.1    
       565.8401                        ,       378877.7    
       565.8801                        ,       397067.1    
       565.9200                        ,       423048.4    
       565.9601                        ,       449386.8    
       566.0001                        ,       465559.8    
       566.0400                        ,       488913.2    
       566.0801                        ,       529989.2    
       566.1201                        ,       548191.2    
       566.1600                        ,       583755.9    
       566.2001                        ,       614145.2    
       566.2401                        ,       644961.4    
       566.2800                        ,       693607.8    
       566.3201                        ,       712172.8    
       566.3600                        ,       750103.8    
       566.4001                        ,       771599.3    
       566.4401                        ,       793960.8    
       566.4800                        ,       826965.8    
       566.5201                        ,       855319.2    
       566.5601                        ,       886417.6    
       566.6000                        ,       886594.5    
       566.6401                        ,       897998.4    
       566.6801                        ,       897501.9    
       566.7201                        ,       897653.1    
       566.7601                        ,       896959.1    
       566.8000                        ,       872492.6    
       566.8401                        ,       841838.9    
       566.8801                        ,       806783.1    
       566.9200                        ,       776129.6    
       566.9601                        ,       753252.0    
       567.0001                        ,       725467.2    
       567.0400                        ,       686470.8    
       567.0801                        ,       654557.1    
       567.1201                        ,       616185.4    
       567.1600                        ,       578674.2    
       567.2001                        ,       516973.3    
       567.2401                        ,       464012.7    
       567.2800                        ,       401357.8    
       567.3201                        ,       336374.1    
       567.3600                        ,       220936.7    
       567.4001                        ,       27040.55    
       567.4401                        ,       0.000000    
       567.4800                        ,       0.000000    
       567.5201                        ,       0.000000    
       567.5601                        ,       0.000000    
       567.6000                        ,       0.000000    
       567.6401                        ,       0.000000    
       567.6801                        ,       0.000000    
       567.7201                        ,       142969.8    
       567.7601                        ,       253104.2    
       567.8000                        ,       290730.1    
       567.8401                        ,       281948.6    
       567.8801                        ,       285978.8    
       567.9200                        ,       261659.6    
       567.9601                        ,       93513.93    
       568.0001                        ,       0.000000    
       568.0400                        ,       0.000000    
       568.0801                        ,       0.000000    
       568.1201                        ,       0.000000    
       568.1600                        ,       0.000000    
       568.2001                        ,       0.000000    
       568.2401                        ,       0.000000    
       568.2800                        ,       0.000000    
       568.3201                        ,       0.000000    
       568.3600                        ,       0.000000    
       568.4001                        ,       0.000000    
       568.4401                        ,       0.000000    
       568.4800                        ,       0.000000    
       568.5201                        ,       0.000000    
       568.5601                        ,       0.000000    
       568.6000                        ,       0.000000    
       568.6401                        ,       0.000000    
       568.6801                        ,       0.000000    
       568.7201                        ,       0.000000    
       568.7601                        ,       0.000000    
       568.8000                        ,       0.000000    
       568.8401                        ,       0.000000    
       568.8801                        ,       0.000000    
       568.9200                        ,       0.000000    
       568.9601                        ,       0.000000    
       569.0001                        ,       0.000000    
       569.0400                        ,       0.000000    
       569.0801                        ,       0.000000    
       569.1201                        ,       0.000000    
       569.1600                        ,       0.000000    
       569.2001                        ,       0.000000    
       569.2401                        ,       0.000000    
       569.2800                        ,       0.000000    
       569.3201                        ,       0.000000    
       569.3600                        ,       0.000000    
       569.4001                        ,       0.000000    
       569.4401                        ,       0.000000    
       569.4800                        ,       0.000000    
       569.5201                        ,       0.000000    
       569.5601                        ,       0.000000    
       569.6000                        ,       0.000000    
       569.6401                        ,       0.000000    
       569.6801                        ,       0.000000    
       569.7201                        ,       0.000000    
       569.7601                        ,       0.000000    
       569.8000                        ,       0.000000    
       569.8401                        ,       0.000000    
       569.8801                        ,       176579.5    
       569.9200                        ,       250339.8    
       569.9601                        ,       331182.4    
       570.0001                        ,       425273.0    
       570.0400                        ,       489909.3    
       570.0801                        ,       501035.0    
       570.1201                        ,       505661.4    
       570.1600                        ,       504605.4    
       570.2001                        ,       491988.1    
       570.2401                        ,       461904.4    
       570.2800                        ,       411381.6    
       570.3201                        ,       521827.8    
       570.3600                        ,       544402.1    
       570.4001                        ,       574382.9    
       570.4401                        ,       624248.1    
       570.4800                        ,       674543.2    
       570.5201                        ,       715484.9    
       570.5601                        ,       766810.0    
       570.6000                        ,       780794.1    
       570.6401                        ,       789477.1    
       570.6801                        ,       806103.2    
       570.7201                        ,       841674.9    
       570.7601                        ,       906446.4    
       570.8000                        ,       929875.6    
       570.8401                        ,       928114.9    
       570.8801                        ,       887293.9    
       570.9200                        ,       853293.4    
       570.9601                        ,       824235.5    
       571.0001                        ,       805785.1    
       571.0400                        ,       781554.8    
       571.0801                        ,       752449.7    
       571.1201                        ,       719900.6    
       571.1600                        ,       676118.9    
       571.2001                        ,       621665.3    
       571.2401                        ,       583940.7    
       571.2800                        ,       530388.1    
       571.3201                        ,       489849.9    
       571.3600                        ,       449133.3    
       571.4001                        ,       396515.8    
       571.4401                        ,       320851.4    
       571.4800                        ,       192837.8    
       571.5201                        ,       114435.5    
       571.5601                        ,       15219.25    
       571.6000                        ,       0.000000    
       571.6401                        ,       0.000000    
       571.6801                        ,       0.000000    
       571.7201                        ,       26080.90    
       571.7601                        ,       100455.7    
       571.8000                        ,       136356.2    
       571.8401                        ,       173124.0    
       571.8801                        ,       219930.3    
       571.9200                        ,       215420.1    
       571.9601                        ,       193859.5    
       572.0001                        ,       132995.4    
       572.0400                        ,       62839.52    
       572.0801                        ,       17320.45    
       572.1201                        ,       0.000000    
       572.1600                        ,       0.000000    
       572.2001                        ,       58580.81    
       572.2401                        ,       86516.27    
       572.2800                        ,       112907.2    
       572.3201                        ,       118771.3    
       572.3600                        ,       146894.0    
       572.4001                        ,       207664.8    
       572.4401                        ,       156471.0    
       572.4800                        ,       106214.2    
       572.5201                        ,       271270.9    
       572.5601                        ,       357484.2    
       572.6000                        ,       389026.4    
       572.6401                        ,       410176.4    
       572.6801                        ,       395435.8    
       572.7201                        ,       372117.7    
       572.7601                        ,       345652.8    
       572.8000                        ,       315340.4    
       572.8401                        ,       290949.9    
       572.8801                        ,       200476.3    
       572.9200                        ,       290157.3    
       572.9601                        ,       302018.8    
       573.0001                        ,       325861.9    
       573.0400                        ,       371201.8    
       573.0801                        ,       409225.0    
       573.1201                        ,       428955.7    
       573.1600                        ,       453202.3    
       573.2001                        ,       459847.2    
       573.2401                        ,       466771.0    
       573.2800                        ,       489137.4    
       573.3201                        ,       507132.1    
       573.3600                        ,       512251.9    
       573.4001                        ,       505614.6    
       573.4401                        ,       499267.2    
       573.4800                        ,       493597.0    
       573.5201                        ,       493568.2    
       573.5601                        ,       487056.2    
       573.6000                        ,       475074.1    
       573.6401                        ,       462965.5    
       573.6801                        ,       451045.8    
       573.7201                        ,       444580.8    
       573.7601                        ,       425467.5    
       573.8000                        ,       405518.0    
       573.8401                        ,       374159.1    
       573.8801                        ,       321755.1    
       573.9200                        ,       271368.5    
       573.9601                        ,       213110.8    
       574.0001                        ,       0.000000    
       574.0400                        ,       0.000000    
       574.0801                        ,       95606.58    
       574.1201                        ,       136702.7    
       574.1600                        ,       83756.49    
       574.2001                        ,       0.000000    
       574.2401                        ,       22457.43    
       574.2800                        ,       83013.38    
       574.3201                        ,       199534.2    
       574.3600                        ,       178832.5    
       574.4001                        ,       159721.4    
       574.4401                        ,       157843.8    
       574.4800                        ,       114315.1    
       574.5201                        ,       64598.92    
       574.5601                        ,       0.000000    
       574.6000                        ,       37790.05    
       574.6401                        ,       64598.53    
       574.6801                        ,       92583.79    
       574.7201                        ,       91301.67    
       574.7601                        ,       141625.6    
       574.8000                        ,       183191.4    
       574.8401                        ,       193879.5    
       574.8801                        ,       183609.0    
       574.9200                        ,       189003.3    
       574.9601                        ,       229523.9    
       575.0001                        ,       262203.6    
       575.0400                        ,       233122.4    
       575.0801                        ,       343024.1    
       575.1201                        ,       378579.4    
       575.1600                        ,       418250.6    
       575.2001                        ,       442111.8    
       575.2401                        ,       454448.2    
       575.2800                        ,       467378.4    
       575.3201                        ,       485526.6    
       575.3600                        ,       504010.7    
       575.4001                        ,       526944.9    
       575.4401                        ,       544711.4    
       575.4800                        ,       562009.4    
       575.5201                        ,       573905.8    
       575.5601                        ,       591182.8    
       575.6000                        ,       598014.7    
       575.6401                        ,       610880.5    
       575.6801                        ,       628002.1    
       575.7201                        ,       627738.3    
       575.7601                        ,       621062.4    
       575.8000                        ,       609252.7    
       575.8401                        ,       609721.4    
       575.8801                        ,       609566.8    
       575.9200                        ,       603053.4    
       575.9601                        ,       595310.0    
       576.0001                        ,       582569.1    
       576.0400                        ,       563874.9    
       576.0801                        ,       551608.6    
       576.1201                        ,       538791.1    
       576.1600                        ,       526843.7    
       576.2001                        ,       508739.1    
       576.2401                        ,       489813.1    
       576.2800                        ,       471060.2    
       576.3201                        ,       446661.0    
       576.3600                        ,       415587.9    
       576.4001                        ,       387828.4    
       576.4401                        ,       346379.4    
       576.4800                        ,       304264.9    
       576.5201                        ,       251246.9    
       576.5601                        ,       167820.6    
       576.6000                        ,       80135.21    
       576.6401                        ,       29234.14    
       576.6801                        ,       0.000000    
       576.7201                        ,       23251.62    
       576.7601                        ,       48077.42    
       576.8000                        ,       74778.02    
       576.8401                        ,       125499.0    
       576.8801                        ,       183184.6    
       576.9200                        ,       216543.3    
       576.9601                        ,       239586.3    
       577.0001                        ,       206363.2    
       577.0400                        ,       170508.7    
       577.0801                        ,       103443.6    
       577.1201                        ,       77476.93    
       577.1600                        ,       18338.48    
       577.2001                        ,       0.000000    
       577.2401                        ,       114925.9    
       577.2800                        ,       153547.1    
       577.3201                        ,       103815.2    
       577.3600                        ,       81183.13    
       577.4001                        ,       130679.4    
       577.4401                        ,       170965.0    
       577.4800                        ,       0.000000    
       577.5201                        ,       29180.68    
       577.5601                        ,       73222.23    
       577.6000                        ,       324799.8    
       577.6401                        ,       298951.3    
       577.6801                        ,       110933.0    
       577.7201                        ,       153493.6    
       577.7601                        ,       56741.75    
       577.8000                        ,       52531.08    
       577.8401                        ,       0.000000    
       577.8801                        ,       0.000000    
       577.9200                        ,       52188.29    
       577.9601                        ,       98811.12    
       578.0001                        ,       98906.27    
       578.0400                        ,       95080.80    
       578.0801                        ,       0.000000    
       578.1201                        ,       0.000000    
       578.1600                        ,       51809.83    
       578.2001                        ,       104716.4    
       578.2401                        ,       121044.0    
       578.2800                        ,       200856.4    
       578.3201                        ,       232276.6    
       578.3600                        ,       265502.1    
       578.4001                        ,       318944.4    
       578.4401                        ,       320426.8    
       578.4800                        ,       342642.4    
       578.5201                        ,       347107.3    
       578.5601                        ,       352862.2    
       578.6000                        ,       438464.6    
       578.6401                        ,       499217.4    
